Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,sino wealth,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,sino wealth,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,sino wealth,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,sino wealth,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,sino wealth,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,sino wealth,keyboard
lenovo,intel(r) core(tm) i7-14650hx,24,sino wealth,keyboard
lenovo,intel(r) core(tm) i7-14650hx,24,sino wealth,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700f,28,sino wealth,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700k,28,sino wealth,keyboard
asrock,12th gen intel(r) core(tm) i5-12400f,12,sino wealth,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i9-13900k,32,sino wealth,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,sino wealth,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,sino wealth,keyboard
lenovo,intel(r) core(tm) i7-14700hx,28,sino wealth,keyboard
inspire i-tech services pvt. ltd,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,sigmachip,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,sigmachip,mouse
"micro-star international co., ltd.",amd ryzen 3 2200g with radeon vega graphics    ,4,sigmachip,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,sigmachip,keyboard
system manufacturer,intel(r) core(tm) i5-7600k cpu @ 3.80ghz,4,sigmachip,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i9-11900f @ 2.50ghz,16,sigmachip,keyboard
asus,amd ryzen 5 5600x 6-core processor             ,12,sigmachip,keyboard
asustek computer inc.,intel(r) core(tm) i5-10300h cpu @ 2.50ghz,8,sigmachip,keyboard
asustek computer inc.,intel(r) core(tm) ultra 9 275hx,24,sigmachip,mouse
hp,amd ryzen 5 4600h with radeon graphics         ,12,sigmachip,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700,20,shinetek technology,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700,20,shinetek technology,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,shinetek technology,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,shinetek technology,mouse
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd.",keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd.",mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,"shenzhen yizhita technology co., ltd",keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,"shenzhen yizhita technology co., ltd",mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-8700 cpu @ 3.20ghz,12,"shenzhen yizhita technology co., ltd",keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i7-8700 cpu @ 3.20ghz,12,"shenzhen yizhita technology co., ltd",mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i9-14900k,32,"shenzhen yizhita technology co., ltd",keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i9-14900k,32,"shenzhen yizhita technology co., ltd",mouse
dell inc.,12th gen intel(r) core(tm) i5-12500h,16,"shenzhen yizhita technology co., ltd",keyboard
dell inc.,12th gen intel(r) core(tm) i5-12500h,16,"shenzhen yizhita technology co., ltd",mouse
asus,12th gen intel(r) core(tm) i5-12400f,12,sharkoon technologies gmbh,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,sharkoon technologies gmbh,mouse
"gigabyte technology co., ltd.",amd ryzen 5 3600x 6-core processor             ,12,semitek,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3600x 6-core processor             ,12,semitek,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,semitek,keyboard
asus,amd ryzen 5 5600 6-core processor              ,12,semitek,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,semitek,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,semitek,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,semitek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,semitek,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semitek,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semitek,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semitek,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semitek,mouse
"micro-star international co., ltd.",intel(r) core(tm) ultra 7 265k,20,semico  ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,semico  ,keyboard
goldentec,amd ryzen 7 5700x 8-core processor             ,16,semico  ,keyboard
lenovo,amd ryzen 7 7840hs w/ radeon 780m graphics     ,16,semico  ,keyboard
asus,13th gen intel(r) core(tm) i7-13700k,24,semico  ,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700g with radeon graphics         ,16,semico  ,keyboard
asus,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,semico  ,keyboard
acer,12th gen intel(r) core(tm) i5-12500h,16,semico  ,keyboard
lenovo,12th gen intel(r) core(tm) i7-12700h,20,semico  ,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,semico  ,keyboard
acer,13th gen intel(r) core(tm) i7-13620h,16,semico  ,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,semico  ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,semico  ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,semico  ,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,semico  ,keyboard
asus,amd ryzen 5 9600x 6-core processor             ,12,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,semico  ,keyboard
to be filled by o.e.m.,amd ryzen 7 5700g with radeon graphics         ,16,semico  ,keyboard
maxsun,amd ryzen 7 5700x 8-core processor             ,16,semico  ,keyboard
asus,amd ryzen 7 5700x3d 8-core processor           ,16,semico  ,keyboard
hp,amd ryzen 7 5800h with radeon graphics         ,16,semico  ,keyboard
system manufacturer,amd ryzen 7 5800x 8-core processor             ,16,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,semico  ,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 9950x 16-core processor            ,32,semico  ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,semico  ,keyboard
lenovo,intel(r) core(tm) i5-10300h cpu @ 2.50ghz,8,semico  ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,semico  ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,12,semico  ,keyboard
asustek computer inc.,intel(r) core(tm) i7-14650hx,16,semico  ,keyboard
asus,amd ryzen 5 7600 6-core processor              ,12,semico  ,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,semico  ,keyboard
"micro-star international co., ltd",amd ryzen 5 3500 6-core processor              ,6,semico  ,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,semico  ,keyboard
system manufacturer,amd ryzen 5 3500 6-core processor              ,6,semico  ,keyboard
asustek computer inc.,11th gen intel(r) core(tm) i7-11370h @ 3.30ghz,8,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,semico,keyboard
lenovo,amd ryzen 5 5600g with radeon graphics         ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,semico,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,semico,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13500,20,semico,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14500,20,semico,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,semico,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,semico,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,semico,keyboard
dell inc.,11th gen intel(r) core(tm) i5-1145g7 @ 2.60ghz,8,semico,keyboard
acer,12th gen intel(r) core(tm) i5-12450h,12,semico,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700f,20,semico,keyboard
acer,13th gen intel(r) core(tm) i5-13500hx,20,semico,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13600k,20,semico,keyboard
"micro-star international co., ltd.",amd ryzen 3 1200 quad-core processor           ,4,semico,keyboard
asus,amd ryzen 3 2200g with radeon vega graphics    ,4,semico,keyboard
system manufacturer,amd ryzen 5 3600 6-core processor              ,12,semico,keyboard
hp,amd ryzen 5 4600h with radeon graphics         ,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,semico,keyboard
to be filled by o.e.m.,amd ryzen 5 5500                               ,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600f 6-core processor             ,12,semico,keyboard
hp,amd ryzen 5 5600h with radeon graphics         ,12,semico,keyboard
system manufacturer,amd ryzen 5 5600x 6-core processor             ,12,semico,keyboard
asrock,amd ryzen 5 7600 6-core processor              ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semico,keyboard
asustek computer inc.,amd ryzen 7 5800h with radeon graphics         ,16,semico,keyboard
asustek computer inc.,amd ryzen 7 7435hs                             ,16,semico,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,semico,keyboard
hp,amd ryzen 7 7840hs w/ radeon 780m graphics     ,16,semico,keyboard
asustek computer inc.,amd ryzen 9 5900hx with radeon graphics        ,16,semico,keyboard
"micro-star international co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,semico,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,semico,keyboard
asus,intel(r) core(tm) i5-14400f,16,semico,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,semico,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600k,20,semico,keyboard
dell inc.,intel(r) core(tm) i7-10700 cpu @ 2.90ghz,16,semico,keyboard
asus,intel(r) core(tm) i7-14700f,28,semico,keyboard
intel,intel(r) core(tm) i7-3770 cpu @ 3.40ghz,8,semico,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13500,20,semico,keyboard
to be filled by o.e.m.,intel(r) core(tm) i9-9900kf cpu @ 3.60ghz,16,semico,keyboard
acer,intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,semico,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,semico,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,semicchip,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,sem,keyboard
asustek computer inc.,13th gen intel(r) core(tm) i5-13500h,16,sem,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,sem,keyboard
asustek computer inc.,amd ryzen 7 4800h with radeon graphics         ,16,sem,keyboard
pcspecialist,intel(r) core(tm) i5-14400f,16,se receiver,keyboard
acer,13th gen intel(r) core(tm) i7-13700hx,24,sdinnovation,keyboard
acer,13th gen intel(r) core(tm) i7-13700hx,24,sdinnovation,mouse
asus,amd ryzen 5 9600x 6-core processor             ,12,sdcinnovation,keyboard
asus,amd ryzen 5 9600x 6-core processor             ,12,sdcinnovation,mouse
acer,13th gen intel(r) core(tm) i5-13420h,12,sdcinnovation,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,sdcinnovation,mouse
galaxy,amd ryzen 5 3600 6-core processor              ,12,sdcinnovation,keyboard
galaxy,amd ryzen 5 3600 6-core processor              ,12,sdcinnovation,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,sdcinnovation,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,sdcinnovation,mouse
asus,amd ryzen 7 5700x3d 8-core processor           ,16,sdcinnovation,keyboard
asus,amd ryzen 7 5700x3d 8-core processor           ,16,sdcinnovation,mouse
lenovo,amd ryzen 7 6800h with radeon graphics         ,16,sdcinnovation,keyboard
lenovo,amd ryzen 7 6800h with radeon graphics         ,16,sdcinnovation,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,sdcinnovation,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,sdcinnovation,mouse
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,sdcinnovation,keyboard
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,sdcinnovation,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14650hx,24,ryochan7,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14650hx,24,ryochan7,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,ryochan7,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,ryochan7,mouse
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,ry micro    ,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,ry micro    ,mouse
asus,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,royuan,keyboard
asus,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,royuan,mouse
acer,13th gen intel(r) core(tm) i5-13420h,12,royuan,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,royuan,mouse
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,royuan,keyboard
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,royuan,mouse
microelectronics,amd ryzen 7 9800x3d 8-core processor           ,16,royuan,keyboard
microelectronics,amd ryzen 7 9800x3d 8-core processor           ,16,royuan,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-10700k cpu @ 3.80ghz,12,royuan,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-10700k cpu @ 3.80ghz,12,royuan,mouse
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,roccat,keyboard
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,roccat,mouse
pcspecialist,intel(r) core(tm) i5-14400f,16,rfyy 8k mou,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,realtek,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,realtek,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,realtek,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,realtek,mouse
