Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
"gigabyte technology co., ltd.",intel(r) core(tm) i9-9900ks cpu @ 4.00ghz,16,corsair,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,dell computer corp,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,logitech,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700f,24,logitech,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700f,24,,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i7-13700f,24,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,atk,mouse
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,8,wl,mouse
"gigabyte technology co., ltd.",amd ryzen 7 8700f 8-core processor             ,16,zxzk  hy-61 64,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 8700f 8-core processor             ,16,steelseries,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 8700f 8-core processor             ,16,steelseries aps,mouse
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12,company ,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,company,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14400f,16,e-signal,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i7-14700f,28,logitech,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i7-14700f,28,logitech,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8, ,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,yjx-chip,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 9950x3d 16-core processor          ,32,razer,mouse
"gigabyte technology co., ltd.",amd ryzen 5 1600 six-core processor            ,12,by tech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,asus,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 7 2700 eight-core processor          ,16,sonix,mouse
"gigabyte technology co., ltd.",amd ryzen 7 2700 eight-core processor          ,16,sinowealth,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,"shenzhen yizhita technology co., ltd",mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-10700k cpu @ 3.80ghz,16,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700                               ,16,arduino llc,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700                               ,16,a4tech,mouse
"gigabyte technology co., ltd.",amd ryzen 3 3100 4-core processor              ,8,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 3 3100 4-core processor              ,8,(standart sistem aygıtları),mouse
"gigabyte technology co., ltd.",amd ryzen 3 3100 4-core processor              ,8,beken,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-10700 cpu @ 2.90ghz,16,bycx,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600k,20,dakai,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600k,20,yspringtech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700g with radeon graphics         ,16,(standart sistem aygıtları),keyboard
"gigabyte technology co., ltd.",amd ryzen 3 3200g with radeon vega graphics    ,4,company,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,6,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7500x3d 6-core processor           ,6,logitech,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-7500 cpu @ 3.40ghz,4,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,darmoshark,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,compx,mouse
"gigabyte technology co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,steelseries,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,luminkey,mouse
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12,semico,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500 6-core processor              ,6,hanvon ugee,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500 6-core processor              ,6,hanvon ugee,mouse
"gigabyte technology co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,beken,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3600 6-core processor              ,12,company,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,razer,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,instant,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,8,razer,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,cx,mouse
"gigabyte technology co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,steelseries,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,evision,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,12,logitech,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700                               ,16,usb hid,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,djp inc.,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,djp inc.,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,company ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 245kf,14,      ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 245kf,14,sonix,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 245kf,14,      ,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600kf,20,semico,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-14600kf,20, ,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,hp inc.,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,hp,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,instant,keyboard
"gigabyte technology co., ltd.",amd ryzen 3 2200g with radeon vega graphics    ,4,darmoshark,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12600kf,16,gaming kb ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,telink,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,company,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 225f,10,(standart sistem aygıtları),keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 225f,10,(standart sistem aygıtları),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) ultra 5 225f,10,      ,mouse
"gigabyte technology co., ltd.",amd ryzen 5 2600x six-core processor           ,12,sino wealth,mouse
"gigabyte technology co., ltd.",amd ryzen 9 7900x 12-core processor            ,24,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,steelseries,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,htltek,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,htltek,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700g with radeon graphics         ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 2600x six-core processor           ,12,asustek,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,glorious,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,"micro-star int'l co., ltd",mouse
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,royuan,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,veikk inc.,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,veikk inc.,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i7-4770 cpu @ 3.40ghz,8,steelseries,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,razer,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,razer,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-10400 cpu @ 2.90ghz,12,steelseries aps,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i3-13100f,8,sinowealth,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i3-13100f,8,"hp, inc",mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,lizhi flash ic,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,royuan,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,royuan,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,telink,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i3-12100f,8,telink,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,company,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,mosart semi.,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,umdf virtual vhidev device manufacturer string,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11600k @ 3.90ghz,12,(standart sistem aygıtları),keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11600k @ 3.90ghz,12,instant,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11600k @ 3.90ghz,12,instant,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,rawmtech,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i9-14900k,32,razer,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,instant,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,ninjutso,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i7-7700 cpu @ 3.60ghz,8,sem,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-7500 cpu @ 3.40ghz,4,semico,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-7500 cpu @ 3.40ghz,4,moji,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,e-signal,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 5 2600 six-core processor            ,12,by tech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,compx,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,"micro-star int'l co., ltd",keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,"micro-star int'l co., ltd",mouse
"gigabyte technology co., ltd.",amd ryzen 7 7700 8-core processor              ,16,rapoo,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,yichip,mouse
"gigabyte technology co., ltd.",amd ryzen 5 1600 six-core processor            ,12,xctech,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,compx,keyboard
"gigabyte technology co., ltd.",amd ryzen 9 3900x 12-core processor            ,24,(standart sistem aygıtları),keyboard
"gigabyte technology co., ltd.",amd ryzen 9 3900x 12-core processor            ,24,(standart sistem aygıtları),mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,sonix,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,sonix,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,pixart,mouse
"gigabyte technology co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,"shenzhen yizhita technology co., ltd",keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500 6-core processor              ,6,steelseries aps,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,microsoft,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3600 6-core processor              ,12,      ,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-8400t cpu @ 1.70ghz,6,benq zowie,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-8400t cpu @ 1.70ghz,6,(стандартные системные устройства),keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,freenman,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,freenman,mouse
"gigabyte technology co., ltd.",intel(r) core(tm) i5-3330 cpu @ 3.00ghz,4,instant,keyboard
"gigabyte technology co., ltd.",intel(r) core(tm) i5-3330 cpu @ 3.00ghz,4,instant,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,pulsar,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,pulsar,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,xinshu,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,instant,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,dell,keyboard
"gigabyte technology co., ltd.",amd ryzen 3 3100 4-core processor              ,8,company ,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd",keyboard
"gigabyte technology co., ltd.",amd ryzen 5 1600 six-core processor            ,12,sino wealth,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 5 pro 4650g with radeon graphics,12,steelseries aps,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,yjx-chip,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,mchose,mouse
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,e-signal/a-one,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,kingston,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,kingston,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,razer,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700kf,20,keychron ,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13500,20,by tech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12, ,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12, ,mouse
"gigabyte technology co., ltd.",amd ryzen 5 4500 6-core processor              ,12,corsair,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,htltek,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,realtek,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,cx,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,sigmachip,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,8,asustek,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,mode,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,htltek,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,htltek,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,e-signal,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,instant,mouse
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,evision,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 8700g w/ radeon 780m graphics      ,16,evision,mouse
"gigabyte technology co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,(standard system devices),keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,e-signal/a-one,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,corsair,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd.",mouse
